Enzyme_Load,Bili_AST_Interaction,Bilirubin_Protein,Alamine_Aminotransferase_log,ALT_Albumin_Ratio,Total_Bilirubin_log,Direct_Bilirubin,Direct_Bilirubin_log,Total_Bilirubin,Bilirubin_Ratio,Aspartate_Aminotransferase_log,Aspartate_Aminotransferase,Alamine_Aminotransferase,Albumin_Protein_Ratio
0.17902721757574497,0.0551735184322953,-0.002307392113936124,0.020309164003204722,0.038974422246330964,-0.0044061124457696055,-0.03298929624474888,-0.03298929624474888,-0.020611104809171717,-0.013328652806719698,0.01858327019039984,0.01858327019039984,0.04516915191285655,-0.020578400983178344
0.17506405674907513,0.04340861518683159,0.06026110456169647,0.030312405090599372,0.045494864316146244,0.06993921977310029,0.10648666522994304,0.10257820456880398,0.07029156716121031,-0.01780842195961536,0.027474533082395218,0.027474533082395218,0.04703190953238968,-0.02585000451489381
0.1781508189323907,0.0429990197483422,0.0434779431695639,-8.700357387015644e-05,0.04548519811600226,0.0851857262816056,0.10743309435867249,0.0834414757465979,0.0851857262816056,-0.0030343078740705702,-0.021361297617078355,-0.021361297617078355,0.02617367210601435,0.034251167133962805
-0.12425414528218119,-0.030606395920717587,-0.046860833511352756,-0.004698412339895482,-0.03370453363606479,-0.04766924694751574,-0.05604664579540905,-0.04529826590878366,-0.04766924694751574,-0.018571568689505578,0.018953101882610308,0.018953101882610308,-0.027346553971684683,-0.07432306352864478
0.17607730731330312,0.040025665055536556,0.05468295155614596,0.04114510599703203,0.061801748545422204,0.07011824362631071,0.10678188425651934,0.10678188425651934,0.07011824362631071,-0.016125387536280858,0.017210523194222133,0.017210523194222133,0.05690121768067927,0.029075786918631916
0.16282411109714928,0.04206205555058553,0.04788966261886769,0.03338717785209676,0.059765556206279206,0.06545520640776967,0.10234430147590144,0.08928702095874588,0.06859820831214958,-0.010498153002402984,0.00040430290009785003,0.004317287718098474,0.04445782299654396,-0.009997665330522647
-0.11740681772167999,-0.04788310003976585,-0.021479976952319593,-0.034791753253548836,-0.026981107352075474,0.008477385058771403,-0.028124992345295682,-0.0008382137244216368,-0.03443171318502329,0.00475662677355363,0.013666803271886793,0.013666803271886793,-0.034791753253548836,-0.0821307789466509
0.16826667561804395,0.03175049005178259,0.04741205280548179,0.02630084953023966,0.03962775120731294,0.08541307352411882,0.10405752092532376,0.10405752092532376,0.08541307352411882,0.0032289011263207036,0.01755775534535311,0.01755775534535311,0.044887621175907964,0.0383925068265475
0.09418554742696146,-0.0065813113768254565,-0.018371955318450137,-0.0438290988250567,-0.019685029429237506,-0.03603956453121957,-0.0556980479451104,-0.0556980479451104,-0.03603956453121957,0.0013414421001520028,0.003256325866976256,-0.03935057347619192,-0.0438290988250567,-0.029530178752622892
0.1811155372823443,0.05202512519517861,0.06623927555980781,0.004402561106303584,-0.007548280242032313,0.08509527821130529,0.10070550702112409,0.10070550702112409,0.08509527821130529,-0.00022630244565743758,-0.005532297747937496,-0.021251439108752167,0.013084877432496003,0.047857152399510466
